GEO_LABEL,socialrented,Noqualifications ,Car_or_van,Deprivation_classification_of_household,%obese
Hindley Green,0.039684218,0.258315719,0.071277189,0.199735255,0.438294417
Hindpool,0.063156411,0.170319279,0.18427217,0.132078247,0.455230534
Hingham and Deopham,0.027348981,0.06819446,0.017066369,0.063685836,0.348445513
Hinksey Park,0.068513428,0.056291022,0.110875627,0.115752317,0.503395276
Hipperholme and Lightcliffe,0.046450976,0.1885638,0.092136085,0.222973967,0.608004815
Hipswell,0.030238951,0.045388809,0.015839375,0.060597147,0.278869542
Hirst,0.102488193,0.167093114,0.120803123,0.119429328,0.440992071
Histon and Impington,0.143088743,0.149627322,0.073061907,0.177820268,0.843503117
Hitchin Bearton,0.060618876,0.101012348,0.09224763,0.170613325,0.441262877
Hitchin Highbury,0.043913442,0.103904772,0.071500279,0.15590528,0.53192929
Hitchin Oughton,0.142947769,0.112693292,0.068488567,0.109869098,0.435045474
Hitchin Priory,0.010150137,0.049949939,0.020970441,0.073687307,0.448775124
Hitchin Walsworth,0.095862409,0.127155412,0.063134412,0.145315488,0.392326406
"Hitchwood, Offa and Hoo",0.092620004,0.116475693,0.032236475,0.122518017,0.51605526
Hobbayne,0.229435399,0.222716654,0.199442276,0.259449919,0.450590977
Hockley Central,0.015154719,0.138057626,0.055326269,0.143697603,0.56276372
Hockley North,0.007401142,0.037267772,0.008588957,0.039270481,0.43462021
Hockley West,0.000563897,0.035154077,0.003792526,0.036917194,0.431718873
Hoddesdon North,0.029040671,0.134720214,0.023424428,0.13634358,0.340615277
Hoddesdon Town,0.074786777,0.168539326,0.080423871,0.170907486,0.393602198
Hodge Hill,0.393881723,0.796417844,0.379252649,0.495219885,0.43462021
Hodnet,0.024599986,0.086661475,0.009146682,0.066627445,0.60781473
Hoe Street,0.242334532,0.232283903,0.325264919,0.271804677,0.497239853
Holbeach Hurn,0.020159301,0.060740906,0.006692694,0.051625239,0.412445709
Holbeach Town,0.060266441,0.238068751,0.071388734,0.189586704,0.508460399
Holborn and Covent Garden,0.393176852,0.163310713,0.508979364,0.348286513,0.370287807
Holborn Hill,0.029322619,0.062409612,0.029113218,0.055449331,0.581433882
Holbrook,0.135123705,0.426521304,0.200669269,0.329901456,0.324395502
Holbrook,0.010643547,0.033262877,0.009927496,0.03574055,0.24646146
Holbrook East,0.028053852,0.055846034,0.019408812,0.086336226,0.395497852
Holbrook West,0.03940227,0.07086439,0.027440045,0.101926754,0.683560871
Holbury and North Blackfield,0.128568408,0.146512404,0.044617959,0.13972643,0.472107667
Holderness,0.131458377,0.28990989,0.116341327,0.241947345,0.549912227
Holderness,0.02643265,0.270441651,0.121918572,0.260920724,0.587451594
Holditch,0.111158102,0.148626099,0.063022867,0.098249743,0.557339604
Holgate,0.09607387,0.204694627,0.188957055,0.271804677,0.703634934
Holker,0.005497991,0.042941373,0.012493028,0.044565377,0.426506358
Holland,0.079227462,0.062187118,0.234690463,0.212384174,0.633438435
Holland and Kirby,0.011559879,0.140616309,0.031009481,0.116046477,0.796150939
Hollesley with Eyke,0.009092831,0.052619869,0.007250418,0.043094573,0.339661172
Hollingdean and Stanmer,0.24790301,0.26932918,0.225989961,0.244447713,0.465983464
Hollington,0.011066469,0.042718879,0.007027328,0.045889101,0.69541865
Hollington,0.185803905,0.169095561,0.082877858,0.113251949,0.762458126
Hollingwood and Inkersall,0.103263551,0.20569585,0.075069716,0.140461833,0.666467304
Hollinwood,0.316275463,0.349649572,0.215170106,0.222532725,0.698837347
Holloway,0.474800874,0.264656803,0.507417736,0.362847478,0.235766729
Holly,0.003453866,0.050061186,0.011377579,0.059126342,0.503567436
Hollybush,0.171142595,0.115251975,0.063469046,0.13634358,0.446318062
Hollybush and Longton West,0.115316839,0.222160418,0.09157836,0.111928225,0.508841067
Hollywood and Majors Green,0.012828646,0.105573479,0.02208589,0.092072364,0.469620952
Holmcroft,0.081271587,0.147291134,0.063022867,0.145609648,0.542085392
Holme,0.013251568,0.045277561,0.011600669,0.035152228,0.819976029
Holme Valley North,0.102276732,0.29447102,0.14578918,0.307986469,0.367973711
Holme Valley South,0.082469867,0.275002781,0.11846068,0.345933225,0.608501859
Holmebrook,0.074998238,0.111135833,0.09135527,0.099132225,0.380574905
Holmer Green,0.020864171,0.064189565,0.017066369,0.074422709,0.866203344
Holmewood and Heath,0.101642349,0.128156636,0.052426102,0.071775261,0.888860855
Holmwoods,0.117501938,0.120146846,0.043837144,0.128842477,0.416140145
Holsworthy,0.029886516,0.107687173,0.031455661,0.096631858,0.620149474
Holt,0.00888137,0.03771276,0.003457892,0.04530078,0.398639995
Holt,0.051526045,0.10512849,0.045733408,0.104132961,0.575625164
Holt and Staverton,0.036089378,0.055846034,0.016954824,0.082217973,0.503237085
Holton le Clay,0.00888137,0.074980532,0.015504741,0.076628916,0.533744706
Holy Trinity,0.033269895,0.05295361,0.099609593,0.168407119,0.536944309
Holybourne and Froyle,0.01127793,0.03315163,0.007027328,0.047212825,0.621902306
Holyrood,0.064072743,0.210813216,0.119910764,0.226503898,0.584868467
Holywell,0.172763798,0.163533207,0.110206358,0.18502721,0.589041042
Holywell,0.070064143,0.119145622,0.058895706,0.112957788,0.598387431
"Holywell, St Mary's",0.041869317,0.038602737,0.108867819,0.100897191,0.699982251
Holywells,0.026362163,0.130826566,0.092470719,0.177526107,0.250328321
Homelands,0.008740396,0.091111358,0.033128834,0.056037653,0.397627301
Honeybourne and Pebworth,0.029957003,0.04761375,0.007361963,0.046477423,0.828188781
Honicknowle,0.378233594,0.430414952,0.209146682,0.290483895,0.649571046
Honiton St Michael's,0.059491083,0.154077205,0.05967652,0.154728637,0.464094675
Honiton St Paul's,0.046310002,0.11391701,0.057780257,0.111045742,0.631398977
Hoober,0.167829703,0.335409945,0.134969325,0.233122518,0.371826056
Hook,0.045746106,0.090221382,0.030005577,0.116634799,0.55992904
Hook Norton,0.011136956,0.034264101,0.008923592,0.049124871,0.593609822
Hookstone,0.022696835,0.088997664,0.037702175,0.112957788,0.395079574
Hoole,0.061887644,0.150739793,0.103402119,0.158405648,0.412445709
Hope End,0.040318602,0.082211592,0.026213051,0.114869834,0.318926043
Hope Valley,0.026291675,0.065302036,0.022308979,0.080011766,0.859257184
Hopwood Hall,0.163318531,0.28801869,0.172225321,0.232092955,0.61139011
Horam,0.01466131,0.053954834,0.013608477,0.052654802,0.691776251
Horbury and South Ossett,0.164939734,0.347090889,0.159843837,0.314752169,0.635461807
Horden,0.121026292,0.294359773,0.161628555,0.147962936,0.485098748
Hordle,0.021216607,0.111469574,0.025209147,0.124871305,0.538530149
Horfield,0.175935716,0.196239849,0.142108199,0.24032946,0.440890241
Horley Central,0.060689364,0.15162977,0.082543224,0.189439623,0.472170471
Horley East,0.012899133,0.062743353,0.022643614,0.106192087,0.579323414
Horley West,0.091492211,0.138836356,0.04874512,0.147815855,0.411389719
Hornby,0.003171918,0.059072199,0.011377579,0.057508457,0.212036769
Hornby Castle,0.012194262,0.021915675,0.005354155,0.033240182,0.532376731
Horncastle,0.058786213,0.195127378,0.080423871,0.164730107,0.764516142
Horndean Catherington and Lovedean,0.005004582,0.030036712,0.00501952,0.041476688,0.464273543
Horndean Downs,0.011418905,0.037824007,0.009592861,0.046918665,0.463484142
Horndean Hazleton and Blendworth,0.00169169,0.048281233,0.010039041,0.050301515,0.37559356
Horndean Kings,0.01346303,0.039937702,0.011935304,0.055890572,0.521140788
Horndean Murray,0.026785085,0.045166314,0.012716118,0.0519194,0.484013207
Horninglow,0.115387326,0.222049171,0.118126046,0.174143256,0.378707553
Hornsey,0.266652569,0.158972077,0.311991076,0.279747022,0.414487799
Horringer and Whelnetham,0.014379361,0.039492713,0.01070831,0.043535814,0.641577457
Horsehay and Lightmoor,0.043701981,0.058182223,0.012716118,0.063391675,0.645740481
Horsell East and Woodham,0.010432086,0.039047725,0.01595092,0.075011031,0.60087546
Horsell West,0.048213153,0.09066637,0.043837144,0.113840271,0.614586064
Horsfield,0.045323183,0.150294805,0.096709426,0.11369319,0.500375879
Horsford and Felthorpe,0.025445831,0.094560018,0.011823759,0.091484042,0.532457668
Horsforth,0.14245436,0.308933141,0.188510876,0.388292396,0.561662605
Horsham Park,0.111792486,0.140171321,0.093697713,0.156199441,0.615894327
Horsley Hill,0.174948897,0.219935477,0.155158951,0.198705692,0.61139011
Horton,0.002326073,0.037490266,0.003792526,0.033975585,0.61139011
Horton and Wraysbury,0.022908296,0.081099121,0.015281651,0.09736726,0.447120349
Horwich and Blackrod,0.086346655,0.260429414,0.121472393,0.249448448,0.361887936
Horwich North East,0.129273278,0.241072422,0.128611266,0.249742609,0.639770623
Hotham,0.048847536,0.158304595,0.109760178,0.149580821,0.246924734
Hough Green,0.158454924,0.177884081,0.103402119,0.146639212,0.502683573
Houghton,0.162190738,0.311158082,0.16196319,0.221797323,0.546211885
Houghton Conquest and Haynes,0.018467611,0.045945044,0.01115449,0.048977791,0.594192732
Houghton Hall,0.122224572,0.171542997,0.068711656,0.157376085,0.776574746
Hounslow Central,0.137449778,0.17599288,0.281204685,0.320194146,0.507810862
Hounslow Heath,0.176852048,0.198131049,0.199107641,0.2791587,0.549084165
Hounslow South,0.037851554,0.161197019,0.082431679,0.200764818,0.430291918
Hounslow West,0.119757524,0.190010012,0.160178472,0.239299897,0.288009534
Hove Park,0.010502573,0.124707976,0.058337981,0.182085601,0.598491789
Hoveton,0.018679072,0.059739682,0.018070273,0.054272687,0.447567827
Hovingham,0.009586241,0.034820336,0.007250418,0.03574055,0.515073046
Howard Town,0.017269331,0.078429191,0.063692136,0.086924548,0.615898464
Howden,0.022696835,0.097341195,0.033463469,0.096778938,0.672594112
Howdenshire,0.067879044,0.301368339,0.065253765,0.296808354,0.677846651
Howdon,0.283851413,0.331961286,0.241717791,0.230180909,0.360889996
Howick and Priory,0.001057306,0.04305262,0.014723926,0.065597882,0.459703829
Howlands,0.14485092,0.105017243,0.051868377,0.127665833,0.4353842
Hoxne,0.01585959,0.041495161,0.007138873,0.045006619,0.400988884
Hoxton,0.575103968,0.251752142,0.551812605,0.38623327,0.555794632
Hoylake and Meols,0.01825615,0.182556458,0.115337423,0.25989116,0.83927906
Hoyland Milton,0.177556918,0.336411169,0.15103179,0.227533461,0.564805752
Huby and Sutton,0.008458448,0.030926688,0.006692694,0.036917194,0.554819112
Hucclecote,0.020088814,0.154077205,0.062576687,0.186056773,0.488562425
Hucclecote,0.005850426,0.018912004,0.007250418,0.023532872,0.51978737
Hucknall Central,0.058222316,0.196017355,0.096709426,0.151934108,0.496511077
Hucknall East,0.115387326,0.204472133,0.114556609,0.155464039,0.318926043
Hucknall North,0.039613731,0.166314384,0.083435583,0.142373879,0.503259444
Hucknall West,0.105237189,0.263655579,0.089905187,0.195617003,0.579620229
Hugglescote,0.025657292,0.112804539,0.029224763,0.089424915,0.620309595
Hull Road,0.138084162,0.162198242,0.153485778,0.219296955,0.537883876
Hulland,0.00648481,0.033262877,0.0054657,0.037064274,0.588275655
Hullbridge,0.009233806,0.191011236,0.035805912,0.150904545,0.620730793
Hulme,0.359484035,0.179997775,0.438148355,0.392410649,0.721779991
Hulton,0.136321985,0.320725331,0.166982711,0.279894102,0.721779991
Humberston and New Waltham,0.023965602,0.270886639,0.066815393,0.229004265,0.621106186
Humberstone and Hamilton,0.229012476,0.39503838,0.169771333,0.319605824,0.727383314
Hummersknott,0.007119194,0.047724997,0.016843279,0.069127813,0.592890707
Humshaugh,0.028688236,0.080209145,0.017177914,0.094425651,0.730348848
Huncoat,0.033058434,0.094448771,0.039933073,0.085306663,0.390528305
Hundleby,0.008246987,0.046723774,0.007473508,0.051478159,0.453472871
Hundon,0.014238387,0.073979308,0.008031233,0.048095308,0.597335165
Hungerford,0.056671601,0.104683502,0.04327942,0.127077511,0.669897223
Hunsdon,0.03171918,0.053064857,0.009481316,0.056331814,0.385902174
Hunstanton,0.033763304,0.181110246,0.072838818,0.145021327,0.439344342
Huntingdon East,0.119264115,0.200912226,0.097155605,0.200764818,0.44703793
Huntingdon North,0.171847466,0.152853488,0.078304518,0.128548316,0.581611923
Huntingdon West,0.061605695,0.085437757,0.062576687,0.13296073,0.508683042
Huntington and Hatherton,0.081483048,0.129714095,0.037925265,0.089571996,0.304423983
Huntington and New Earswick,0.163741453,0.291244855,0.133407697,0.272245919,0.508295769
Huntspill and Pawlett,0.016987383,0.056847258,0.011600669,0.047801147,0.646388761
Hurley and Walthams,0.070698527,0.101791078,0.025320692,0.107662892,0.637108324
Hurley and Wood End,0.054416015,0.100344866,0.023759063,0.0714811,0.403024361
Hurst,0.007189681,0.029814217,0.00568879,0.043241653,0.403024361
Hurstpierpoint and Downs,0.072883626,0.104683502,0.036809816,0.142668039,0.339661172
Hurworth,0.01994784,0.057737234,0.022308979,0.075893514,0.528985947
Hutton,0.02114612,0.105684726,0.035917457,0.138108545,0.448484655
Hutton and Locking,0.018044689,0.133941484,0.035805912,0.143109281,0.68642286
Hutton Central,0.029957003,0.069640672,0.0273285,0.074275629,0.610867296
Hutton East,0.022696835,0.072421849,0.021751255,0.070304457,0.694842749
Hutton North,0.051244097,0.081766604,0.037144451,0.08442418,0.603796724
Hutton South,0.002748996,0.043831349,0.0109314,0.070745698,0.463364933
Hyde Godley,0.20250934,0.306485705,0.185164529,0.226945139,0.832555246
Hyde Newton,0.229435399,0.328846368,0.195984384,0.268715988,0.521285549
Hyde Park,0.087474448,0.133830237,0.44874512,0.335343433,0.419161965
Hyde Park and Woodhouse,0.475223796,0.292246079,0.624986057,0.506692161,0.431408731
Hyde Werneth,0.069570734,0.248525976,0.107083101,0.222238564,0.687879668
Hylands,0.053288222,0.281788853,0.09180145,0.246948081,0.592332123
Hythe Central,0.042362726,0.13182779,0.09135527,0.151198706,0.542594316
Hythe East,0.018115176,0.084436534,0.035025098,0.097220179,0.683595161
Hythe West,0.042503701,0.114584492,0.042610151,0.096337697,0.395079574
Hythe West and Langdown,0.057517446,0.128267883,0.057222532,0.147227533,0.501447152
Ibstock and Heather,0.063438359,0.204360886,0.052203012,0.130607442,0.464875249
Iceni,0.014379361,0.039492713,0.006469604,0.038093837,0.750548067
Ickenham,0.025022908,0.137612638,0.046848857,0.187380497,0.646058179
Icknield,0.052160429,0.160418289,0.05398773,0.150757464,0.750946713
Icknield,0.013674491,0.038825231,0.006358059,0.05530225,0.402853949
Idle and Thackley,0.100585043,0.308043164,0.157947574,0.300632446,0.869512738
Iffley Fields,0.060266441,0.071865614,0.082989403,0.088983674,0.38057777
Ifield,0.163882428,0.200689732,0.090239822,0.189733784,0.479486355
Ightham,0.005357017,0.019468239,0.003123257,0.028533608,0.44910755
Ilfracombe Central,0.031648692,0.125931694,0.098828779,0.108692455,0.314288524
Ilfracombe East,0.003453866,0.056179775,0.022197434,0.051036917,0.376580865
Ilfracombe West,0.036441813,0.106797197,0.046514222,0.099720547,0.449909891
Ilkeston Central,0.030943822,0.132161531,0.083212493,0.108839535,0.535191131
Ilkeston North,0.119334602,0.151073534,0.078639152,0.087365789,0.627634775
Ilkley,0.050750687,0.185671376,0.121137758,0.275481688,0.390869277
Illingworth and Mixenden,0.210615352,0.335521193,0.195761294,0.259008678,0.533489559
Illogan,0.037146684,0.097229948,0.033128834,0.095013973,0.544061088
Ilminster,0.058151829,0.128156636,0.049302844,0.132519488,0.423444262
Immanuel,0.029745542,0.117810657,0.056776352,0.096484777,0.526324525
Immingham,0.14125608,0.317944154,0.139765756,0.251360494,0.496118245
Ince,0.362021569,0.435754811,0.276965979,0.263274011,0.531910613
"Ingatestone, Fryerning and Mountnessing",0.040248114,0.116141951,0.036475181,0.129577879,0.521913786
Ingleby Barwick East,0.00479312,0.095672489,0.019743447,0.136931902,0.473420739
Ingleby Barwick West,0.006696271,0.071976861,0.0109314,0.128548316,0.51577307
Ingleton and Clapham,0.013956439,0.081432862,0.021751255,0.086630387,0.491705347
Ingol,0.176429125,0.192346201,0.131846068,0.165024268,0.402399397
Ingoldmells,0.026221188,0.11124708,0.030340212,0.047801147,0.342803787
Ings,0.205046874,0.402936923,0.218181818,0.252242977,0.403707453
Ingthorpe,0.094029746,0.188452553,0.12414947,0.147815855,0.435942721
Inkberrow,0.019877353,0.088663923,0.009481316,0.106633328,0.824332683
Innsworth with Down Hatherley,0.029393106,0.046946268,0.017958728,0.050154434,0.774712162
Instow,0.004158737,0.030370453,0.006804239,0.031622297,0.481234734
Ipplepen,0.010009163,0.048503727,0.011823759,0.047801147,0.505229591
Ipstones,0.003383379,0.040716431,0.007585053,0.035446389,0.713064613
Irchester,0.028194826,0.124707976,0.03803681,0.102662156,0.700849275
Irlam,0.161767816,0.24229614,0.11321807,0.199441094,0.610736916
Ironbridge Gorge,0.010502573,0.040605184,0.010596765,0.049860274,0.323668158
Ironville and Riddings,0.080566716,0.176326621,0.064584495,0.120311811,0.488113919
Irthing,0.005075069,0.031260429,0.006246514,0.037505516,0.378312271
Irthlingborough John Pyel,0.054697963,0.089220158,0.032682655,0.09427857,0.587776843
Irthlingborough Waterloo,0.055191372,0.102569808,0.029559398,0.079276364,0.448228671
Irwell,0.076478466,0.135721437,0.071165644,0.10722165,0.58554648
Irwell Riverside,0.332628463,0.281677606,0.333407697,0.249007207,0.449491731
Isaac Newton,0.031789667,0.051396151,0.0109314,0.049124871,0.315168708
Isabella,0.15612885,0.149961064,0.104517568,0.102220915,0.298850526
Isbourne,0.005920914,0.025475581,0.004238706,0.037799676,0.573178229
Ise Lodge,0.006837245,0.119479364,0.025878416,0.142226798,0.279398706
Isle of Oxney,0.031648692,0.052619869,0.008812047,0.051625239,0.589453559
Isleham,0.020582223,0.048058738,0.008477412,0.043094573,0.348195373
Islemoor,0.020723197,0.050951163,0.0109314,0.058979262,0.266503381
Isleworth,0.310495524,0.208254533,0.175906302,0.232092955,0.641819522
Istead Rise,0.002748996,0.071086884,0.013496933,0.07780556,0.524930903
Itchen Valley,0.009868189,0.020135721,0.003680982,0.033534343,0.378934495
"Itchingfield, Slinfold and Warnham",0.044265877,0.090555123,0.0218628,0.104132961,0.58811703
