OBJECTID_1,objectid,lsoa01cd,lsoa01nm,lsoa01nmw,st_areasha,st_lengths,Shape_Length,Shape_Area,LSOA_ElecMean,LSOA_GasMean,LSOA_PrcnPost2000,Day_Jan18,Day_Jun18,Nit_Jan18,Nit_Jun18,Efficiency,Potential_Efficiency,EfficiencyDiff,AgePost2000,AgePre2000,TotalBldngs,Area_Calculate_SqM,Total_KWH_Saved,TotalKWHSaved_2,OBJECTID_12,Field1,LSOA,Field3,Field4,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,ENVIRONMENT_IMPACT_CURRENT,ENVIRONMENT_IMPACT_POTENTIAL,ENERGY_CONSUMPTION_CURRENT,ENERGY_CONSUMPTION_POTENTIAL,CO2_EMISSIONS_CURRENT,CO2_EMISS_CURR_PER_FLOOR_AREA,CO2_EMISSIONS_POTENTIAL,LIGHTING_COST_CURRENT,LIGHTING_COST_POTENTIAL,HEATING_COST_CURRENT,HEATING_COST_POTENTIAL,HOT_WATER_COST_CURRENT,HOT_WATER_COST_POTENTIAL,TOTAL_FLOOR_AREA,Energy_Consumption_Difference,EnergySavingKwH
3924,4133,E01004133,Sutton 009E,Sutton 009E,191488.367062509991229,2238.829430860299908,2238.829430856957060,191488.367062504199566,3935,15267.0000000,0.0036697,5.143097222222250,27.868974358974398,1.208303571428600,12.706505847953199,2,0,1,2,542,545,191488.3593750,34659392.0000000,34659392.0000000,3925,3925,E01004133,,,60.000000000000000,84.666666669999998,55.000000000000000,83.000000000000000,259.666666700000007,78.666666669999998,3.666666667000000,45.666666669999998,1.166666667000000,76.333333330000002,59.666666669999998,638.333333300000049,404.333333299999993,109.666666699999993,64.666666669999998,80.666666669999998,181,34659396.0000000
3925,4134,E01004134,Sutton 003C,Sutton 003C,219061.397020180011168,3188.924612203092693,3188.924612200307365,219061.397020088683348,4113,16311.0000000,0.0354730,5.096430555555590,28.302211538461599,1.237767857142890,12.871213450292400,2,0,1,21,570,592,219061.3906250,27163612.0000000,27163612.0000000,3926,3926,E01004134,,,64.250000000000000,82.000000000000000,59.000000000000000,79.500000000000000,224.750000000000000,100.500000000000000,3.950000000000000,39.500000000000000,1.775000000000000,83.750000000000000,66.750000000000000,664.500000000000000,432.250000000000000,115.250000000000000,86.250000000000000,97.750000000000000,124,27163614.0000000
3926,4135,E01004135,Sutton 003D,Sutton 003D,276806.700820249971002,2983.490919609824232,2983.490919608603235,276806.700820150494110,4290,16886.0000000,0.0206767,5.083555555555590,28.359166666666699,1.258035714285750,12.877982456140399,2,0,1,11,511,532,276806.6875000,70032088.0000000,70032088.0000000,3927,3927,E01004135,,,47.600000000000001,84.000000000000000,42.799999999999997,77.400000000000006,359.199999999999989,106.000000000000000,5.580000000000000,62.399999999999999,1.740000000000000,88.799999999999997,63.799999999999997,1038.000000000000000,442.199999999999989,124.599999999999994,77.200000000000003,90.400000000000006,253,70032096.0000000
3927,4136,E01004136,Sutton 003E,Sutton 003E,241407.788516369997524,3230.420039386470307,3230.420039387256111,241407.788516417494975,3958,16666.0000000,0.0194690,5.068203703703730,28.180726495726500,1.231190476190500,12.777173489278800,2,0,1,11,553,565,241407.7812500,48764372.0000000,48764372.0000000,3928,3928,E01004136,,,49.142857139999997,76.142857140000004,44.142857139999997,73.571428569999995,326.714285700000005,125.000000000000000,5.842857143000000,57.000000000000000,2.414285714000000,102.571428600000004,75.285714290000001,1075.000000000000000,661.714285700000005,166.285714299999995,89.714285709999999,105.571428600000004,202,48764372.0000000
3928,4137,E01004137,Sutton 012A,Sutton 012A,231737.767575255013071,3807.139194408431649,3807.139194414506164,231737.767575292120455,4636,12796.0000000,0.1843818,5.544000000000030,31.649999999999999,1.118888888888920,14.099411764705900,2,0,1,170,722,922,231737.7656250,20624662.0000000,20624662.0000000,3929,3929,E01004137,,,61.636363639999999,76.272727270000004,59.818181820000000,73.727272729999996,253.363636399999990,164.818181799999991,3.872727273000000,44.090909089999997,2.109090909000000,83.909090910000003,65.181818179999993,655.090909099999976,405.454545499999995,161.454545499999995,105.636363599999996,87.363636360000001,89,20624662.0000000
3929,4138,E01004138,Sutton 013C,Sutton 013C,168892.843516644992633,3140.877558953639436,3140.877558952553045,168892.843516664172057,3233,11200.0000000,0.0561010,5.281111111111140,30.132350427350499,1.079391534391560,14.007770897832900,2,3,1,40,672,713,168892.8437500,19084892.0000000,19084892.0000000,3930,3930,E01004138,,,47.500000000000000,65.333333330000002,51.666666669999998,64.166666669999998,372.000000000000000,259.000000000000000,3.016666667000000,64.500000000000000,2.066666667000000,45.666666669999998,39.833333330000002,617.666666699999951,425.166666700000007,208.833333299999993,113.166666699999993,48.000000000000000,113,19084892.0000000
3930,4139,E01004139,Sutton 013D,Sutton 013D,154576.646204469987424,2845.575886787847594,2845.575886790010827,154576.646204431075603,3908,13751.0000000,0.0033168,5.443777777777800,31.068461538461602,1.230925925925950,14.231960784313801,2,0,1,2,591,603,154576.6406250,29214986.0000000,29214986.0000000,3931,3931,E01004139,,,52.166666669999998,81.666666669999998,54.500000000000000,78.500000000000000,336.666666700000007,147.333333299999993,4.100000000000000,56.666666669999998,1.383333333000000,69.500000000000000,47.500000000000000,878.833333300000049,287.833333299999993,207.000000000000000,96.333333330000002,62.500000000000000,189,29214986.0000000
3931,4140,E01004140,Sutton 012B,Sutton 012B,132246.149669384991284,2134.734759787761504,2134.734759781586490,132246.149669375503436,3373,9276.0000000,0.0985222,5.056000000000030,28.841666666666701,0.664285714285744,13.426842105263200,2,0,1,80,731,812,132246.1562500,5422092.5000000,5422092.5000000,3932,3932,E01004140,,,72.000000000000000,76.111111109999996,72.888888890000004,78.444444439999998,197.555555599999991,156.666666700000007,1.788888889000000,34.666666669999998,1.411111111000000,52.333333330000002,41.333333330000002,314.444444400000009,250.000000000000000,82.666666669999998,83.111111109999996,51.888888889999997,41,5422092.0000000
3932,4141,E01004141,Sutton 012C,Sutton 012C,120356.843026369999279,2650.880069118641586,2650.880069116313280,120356.843026425471180,3529,10627.0000000,0.1441678,5.149666666666690,29.373525641025701,1.059642857142880,13.961950464396301,2,0,1,110,652,763,120356.8437500,9026763.0000000,9026763.0000000,3933,3933,E01004141,,,67.142857140000004,74.714285709999999,60.857142860000003,70.857142859999996,257.714285700000005,182.285714299999995,3.242857143000000,44.428571429999998,2.314285714000000,83.857142859999996,59.000000000000000,446.571428599999990,335.142857100000015,169.714285700000005,138.285714299999995,77.857142859999996,75,9026763.0000000
3933,4142,E01004142,Sutton 012D,Sutton 012D,383506.045871785026975,4783.684223859871054,4783.684223857231700,383506.045871699985582,2800,9343.0000000,0.2963590,5.340000000000030,30.291666666666700,0.787500000000044,13.873157894736901,2,0,1,350,811,1181,383506.0312500,18024784.0000000,18024784.0000000,3934,3934,E01004142,,,71.227272729999996,78.227272729999996,75.090909089999997,81.409090910000003,215.500000000000000,168.454545499999995,2.313636364000000,37.590909089999997,1.686363636000000,65.590909089999997,47.681818180000000,377.772727299999985,281.545454500000005,115.136363599999996,102.818181800000005,60.272727269999997,47,18024784.0000000
3934,4143,E01004143,Sutton 014A,Sutton 014A,118234.007243265004945,2049.160929050569393,2049.160929049893184,118234.007243296335218,2871,11529.0000000,0.0781250,5.167500000000030,29.171762820512900,0.861339285714319,13.421842105263201,2,0,1,50,590,640,118234.0078125,24474440.0000000,24474440.0000000,3935,3935,E01004143,,,55.833333330000002,83.000000000000000,49.666666669999998,80.500000000000000,300.333333299999993,93.666666669999998,4.300000000000000,53.166666669999998,1.366666667000000,76.333333330000002,57.000000000000000,729.666666699999951,432.833333299999993,121.333333300000007,64.333333330000002,79.833333330000002,207,24474440.0000000
3935,4144,E01004144,Sutton 007A,Sutton 007A,407084.583944110025186,4273.795241783202982,4273.795241781957884,407084.583944049838465,4412,17122.0000000,0.0480620,5.127111111111140,28.783119658119698,1.342539682539710,13.513280701754400,2,0,1,31,613,645,407084.5937500,102178232.0000000,102178232.0000000,3936,3936,E01004144,,,43.500000000000000,79.250000000000000,39.250000000000000,75.500000000000000,362.250000000000000,111.250000000000000,6.825000000000000,63.500000000000000,2.300000000000000,99.000000000000000,77.500000000000000,1171.000000000000000,607.750000000000000,254.250000000000000,74.000000000000000,119.000000000000000,251,102178232.0000000
3936,4145,E01004145,Sutton 007B,Sutton 007B,458293.349563714989927,3437.385184678309997,3437.385184678240876,458293.349563696887344,3804,14200.0000000,0.0373599,5.042000000000030,28.119230769230800,1.500000000000030,13.268000000000001,2,0,1,30,772,803,458293.3437500,76076696.0000000,76076696.0000000,3937,3937,E01004145,,,58.142857139999997,77.428571430000005,48.142857139999997,71.714285709999999,313.428571400000010,147.857142900000014,4.871428571000000,54.000000000000000,2.285714286000000,100.571428600000004,65.285714290000001,754.142857100000015,510.571428599999990,154.000000000000000,98.000000000000000,93.428571430000005,166,76076696.0000000
3937,4146,E01004146,Sutton 007C,Sutton 007C,214287.292260249989340,3437.690430555628154,3437.690430556579940,214287.292260288115358,3341,13641.0000000,0.0433566,4.998500000000030,28.224487179487198,1.165357142857170,13.071605263157901,2,0,1,31,683,715,214287.2968750,51643240.0000000,51643240.0000000,3938,3938,E01004146,,,65.500000000000000,90.000000000000000,65.000000000000000,90.000000000000000,280.500000000000000,39.500000000000000,2.300000000000000,48.500000000000000,0.500000000000000,67.500000000000000,39.500000000000000,396.500000000000000,291.000000000000000,118.000000000000000,62.000000000000000,51.500000000000000,241,51643236.0000000
3938,4147,E01004147,Sutton 007D,Sutton 007D,286712.694180125021376,4005.312343289011096,4005.312343285213046,286712.694179994345177,3823,14370.0000000,0.0163666,5.156166666666700,29.063685897435899,1.370654761904790,13.759225232198199,2,0,1,10,591,611,286712.6875000,44727180.0000000,44727180.0000000,3939,3939,E01004147,,,59.285714290000001,81.428571430000005,55.285714290000001,79.428571430000005,255.428571400000010,99.571428569999995,4.200000000000000,44.000000000000000,1.685714286000000,108.714285700000005,65.142857140000004,717.428571400000010,511.714285700000005,140.714285700000005,76.142857140000004,97.142857140000004,156,44727180.0000000
3939,4148,E01004148,Sutton 014B,Sutton 014B,234790.746930810011690,2866.734186728827353,2866.734186727152974,234790.746930838387925,3183,11381.0000000,0.0483619,4.910000000000040,27.885384615384599,1.238571428571460,12.988947368421099,2,0,1,31,610,641,234790.7500000,16670143.0000000,16670143.0000000,3940,3940,E01004148,,,69.125000000000000,78.625000000000000,74.500000000000000,84.375000000000000,236.250000000000000,164.875000000000000,2.487500000000000,41.750000000000000,1.600000000000000,61.875000000000000,46.375000000000000,422.250000000000000,375.750000000000000,93.125000000000000,72.375000000000000,59.500000000000000,71,16670143.0000000
3940,4149,E01004149,Sutton 012E,Sutton 012E,273785.890207535005175,2702.659388369854241,2702.659388375683648,273785.890207620977890,3526,13516.0000000,0.0617284,5.243333333333360,29.905384615384602,1.455000000000020,14.497058823529400,2,0,1,50,750,810,273785.8750000,33401876.0000000,33401876.0000000,3941,3941,E01004149,,,63.399999999999999,77.866666670000001,62.533333329999998,78.733333329999994,266.399999999999977,144.466666699999990,3.133333333000000,47.200000000000003,1.540000000000000,69.333333330000002,46.733333330000001,529.799999999999955,333.266666699999973,109.799999999999997,83.000000000000000,62.133333329999999,122,33401878.0000000
3941,4150,E01004150,Sutton 021C,Sutton 021C,161302.680856724997284,2859.328645452744695,2859.328645453453646,161302.680856713675894,3576,9397.0000000,0.1198801,5.485791666666700,30.612613636363701,0.966041666666703,13.831753525971800,2,0,1,120,871,1001,161302.6875000,10323372.0000000,10323372.0000000,3942,3942,E01004150,,,70.500000000000000,78.333333330000002,62.500000000000000,72.583333330000002,259.250000000000000,195.083333299999993,2.891666667000000,44.916666669999998,2.000000000000000,75.000000000000000,50.500000000000000,370.166666700000007,250.333333299999993,157.583333299999993,142.500000000000000,62.833333330000002,64,10323372.0000000
3942,4151,E01004151,Sutton 021D,Sutton 021D,201013.054432939999970,2653.020951136629265,2653.020951140495072,201013.054432882752735,3846,11859.0000000,0.1292597,5.554888888888920,31.238484848484902,1.101851851851890,14.005163398692799,2,0,1,110,701,851,201013.0468750,13668887.0000000,13668887.0000000,3943,3943,E01004151,,,69.857142859999996,77.571428569999995,65.571428569999995,75.142857140000004,227.000000000000000,159.428571400000010,3.371428571000000,39.428571429999998,2.228571429000000,71.857142859999996,60.000000000000000,561.000000000000000,377.428571400000010,103.857142899999999,96.714285709999999,85.714285709999999,68,13668888.0000000
3943,4152,E01004152,Sutton 018A,Sutton 018A,204956.070455804991070,4571.974921167331559,4571.974921162819555,204956.070455624227179,4258,11694.0000000,0.0688073,5.196633333333360,30.008424242424301,0.847555555555588,13.514138011695900,2,0,1,60,782,872,204956.0781250,43245732.0000000,43245732.0000000,3944,3944,E01004152,,,62.066666669999996,83.466666669999995,57.200000000000003,80.333333330000002,336.133333300000004,125.333333300000007,2.940000000000000,58.266666669999999,1.180000000000000,59.399999999999999,40.066666669999996,474.000000000000000,332.733333300000027,104.533333299999995,68.733333329999994,50.466666670000002,211,43245732.0000000
3944,4153,E01004153,Sutton 021E,Sutton 021E,172814.396646279987181,3952.511320302372951,3952.511320301133765,172814.396646418987075,3724,9069.0000000,0.0542299,5.534388888888920,30.719595959595999,1.025555555555590,13.817952069716799,2,0,1,50,871,922,172814.3906250,40957012.0000000,40957012.0000000,3945,3945,E01004153,,,50.000000000000000,78.000000000000000,46.000000000000000,79.666666669999998,364.666666700000007,127.333333300000007,4.833333333000000,63.666666669999998,1.566666667000000,67.666666669999998,57.000000000000000,750.000000000000000,304.000000000000000,279.666666700000007,139.333333299999993,75.333333330000002,237,40957012.0000000
3945,4154,E01004154,Sutton 022E,Sutton 022E,340703.286181984993163,3114.996148035361784,3114.996148038791034,340703.286182042327709,4462,21797.0000000,0.0344234,5.560333333333360,31.032727272727300,1.093333333333370,13.958039215686300,2,0,1,20,551,581,340703.2812500,39862284.0000000,39862284.0000000,3946,3946,E01004154,,,62.000000000000000,79.666666669999998,58.000000000000000,78.333333330000002,228.000000000000000,110.666666699999993,4.833333333000000,37.666666669999998,2.366666667000000,98.333333330000002,77.000000000000000,892.333333300000049,651.000000000000000,136.333333299999993,86.000000000000000,129.333333299999993,117,39862284.0000000
3946,4155,E01004155,Sutton 018B,Sutton 018B,191412.656039180001244,2255.786298523843016,2255.786298520945365,191412.656039178022183,3629,10504.0000000,0.0712617,4.851250000000040,29.833333333333400,0.813750000000028,13.241222222222300,2,0,1,61,794,856,191412.6562500,27563422.0000000,27563422.0000000,3947,3947,E01004155,,,61.899999999999999,78.400000000000006,58.899999999999999,74.299999999999997,328.899999999999977,184.500000000000000,3.090000000000000,56.700000000000003,1.800000000000000,72.299999999999997,50.500000000000000,483.899999999999977,298.300000000000011,162.300000000000011,118.700000000000003,62.700000000000003,144,27563422.0000000
3947,4156,E01004156,Sutton 018C,Sutton 018C,207707.372502935002558,3806.779732058880654,3806.779732060923834,207707.372502820100635,3280,9733.0000000,0.0525762,5.101625000000030,29.906666666666698,0.792500000000031,13.438505847953200,2,0,1,50,891,951,207707.3750000,8723710.0000000,8723710.0000000,3948,3948,E01004156,,,70.875000000000000,75.750000000000000,71.750000000000000,77.250000000000000,199.625000000000000,157.750000000000000,1.925000000000000,35.125000000000000,1.537500000000000,57.875000000000000,44.625000000000000,308.750000000000000,266.750000000000000,125.625000000000000,91.750000000000000,55.875000000000000,42,8723710.0000000
3948,4157,E01004157,Sutton 016E,Sutton 016E,261681.882369180006208,3247.869406320675353,3247.869406317206085,261681.882369106635451,4886,22941.0000000,0.0219780,4.792000000000030,29.620833333333401,0.746250000000025,13.171543859649200,2,0,1,10,444,455,261681.8750000,39513964.0000000,39513964.0000000,3949,3949,E01004157,,,53.857142860000003,77.857142859999996,46.571428570000002,72.571428569999995,266.857142899999985,115.714285700000005,7.600000000000000,47.571428570000002,3.528571429000000,111.285714299999995,86.857142859999996,1321.000000000000000,797.285714299999995,146.142857099999986,91.285714290000001,160.714285700000005,151,39513964.0000000
3949,4158,E01004158,Sutton 018D,Sutton 018D,238329.855015895009274,3236.316599666242837,3236.316599669082279,238329.855015938752331,4134,15015.0000000,0.0280899,4.792000000000030,29.620833333333401,0.746250000000025,13.171543859649200,2,0,1,20,691,712,238329.8593750,47189312.0000000,47189312.0000000,3950,3950,E01004158,,,57.416666669999998,76.750000000000000,49.333333330000002,72.083333330000002,446.916666700000007,248.416666700000007,4.491666667000000,76.583333330000002,2.141666667000000,72.500000000000000,52.833333330000002,707.250000000000000,410.583333299999993,155.750000000000000,109.333333300000007,78.750000000000000,198,47189312.0000000
3950,4159,E01004159,Sutton 014C,Sutton 014C,340987.614031919976696,3291.087873730049523,3291.087873735684298,340987.614031944016460,3740,13864.0000000,0.0173776,5.061333333333370,28.479700854700901,1.077380952380980,13.125438596491300,2,0,1,11,621,633,340987.6250000,53876044.0000000,53876044.0000000,3951,3951,E01004159,,,61.142857139999997,82.142857140000004,56.142857139999997,78.571428569999995,275.000000000000000,117.428571399999996,3.657142857000000,48.428571429999998,1.528571429000000,88.714285709999999,55.428571429999998,583.428571400000010,381.857142899999985,143.000000000000000,78.285714290000001,77.571428569999995,158,53876044.0000000
3951,4160,E01004160,Sutton 014D,Sutton 014D,225589.854329689987935,3246.394333634283612,3246.394333640493642,225589.854329700203380,3483,13394.0000000,0.0454546,5.137000000000030,28.776858974359001,0.996785714285744,13.193684210526300,2,0,1,31,650,682,225589.8593750,36319968.0000000,36319968.0000000,3952,3952,E01004160,,,53.200000000000003,79.400000000000006,50.600000000000001,74.400000000000006,305.600000000000023,144.800000000000011,4.640000000000000,53.399999999999999,1.960000000000000,69.599999999999994,59.200000000000003,838.799999999999955,414.399999999999977,162.599999999999994,84.799999999999997,83.799999999999997,161,36319968.0000000
3952,4161,E01004161,Sutton 014E,Sutton 014E,326719.591355494980235,3837.554758132960615,3837.554758129238053,326719.591355568729341,3616,13582.0000000,0.1489362,5.364000000000030,29.668333333333401,0.755000000000024,13.398421052631599,2,0,1,91,510,611,326719.5937500,60769844.0000000,60769844.0000000,3953,3953,E01004161,,,54.000000000000000,76.833333330000002,49.833333330000002,74.833333330000002,330.500000000000000,144.166666700000007,4.366666667000000,57.833333330000002,1.766666667000000,62.000000000000000,58.500000000000000,727.000000000000000,445.166666700000007,156.500000000000000,73.666666669999998,73.500000000000000,186,60769844.0000000
3953,4162,E01004162,Sutton 018E,Sutton 018E,178034.256278415006818,2939.298318675107112,2939.298318676688268,178034.256278471671976,3825,11699.0000000,0.0656168,5.364000000000030,29.668333333333401,0.755000000000024,13.398421052631599,2,0,1,50,711,762,178034.2500000,22432316.0000000,22432316.0000000,3954,3954,E01004162,,,62.500000000000000,77.500000000000000,52.333333330000002,66.666666669999998,342.833333299999993,216.666666700000007,4.266666667000000,58.666666669999998,2.733333333000000,91.166666669999998,63.000000000000000,623.666666699999951,366.500000000000000,146.666666700000007,134.166666700000007,86.833333330000002,126,22432316.0000000
3954,4163,E01004163,Sutton 005B,Sutton 005B,216459.377451895008562,2904.321255412353821,2904.321255420102261,216459.377451896551065,3902,12914.0000000,0.0031447,5.362611111111140,30.112014652014700,1.881111111111140,14.388333333333399,2,0,1,2,634,636,216459.3750000,38746228.0000000,38746228.0000000,3955,3955,E01004163,,,57.714285709999999,80.571428569999995,56.000000000000000,79.857142859999996,279.857142899999985,100.428571399999996,3.771428571000000,48.714285709999999,1.528571429000000,83.714285709999999,57.857142860000003,701.857142899999985,494.857142899999985,150.714285700000005,72.428571430000005,85.000000000000000,179,38746228.0000000
3955,4164,E01004164,Sutton 004A,Sutton 004A,234769.399263125000289,3015.007514663818256,3015.007514663516758,234769.399263055267511,4138,13484.0000000,0.0000000,5.646125000000030,30.815109890109898,1.901250000000030,14.464230769230801,2,0,1,0,651,651,234769.4062500,35450180.0000000,35450180.0000000,3956,3956,E01004164,,,64.666666669999998,76.111111109999996,65.555555560000002,76.666666669999998,487.000000000000000,336.333333299999993,1.677777778000000,82.555555560000002,1.122222222000000,37.111111110000003,25.000000000000000,295.333333299999993,185.111111099999988,126.888888899999998,117.888888899999998,28.333333329999999,151,35450180.0000000
3956,4165,E01004165,Sutton 005C,Sutton 005C,250284.298462629987625,3381.579439318542882,3381.579439328721946,250284.298462644655956,3583,11905.0000000,0.1023055,5.332791666666690,30.060357142857200,1.774583333333360,14.415514705882400,2,0,1,71,622,694,250284.2968750,38794068.0000000,38794068.0000000,3957,3957,E01004165,,,60.200000000000003,81.000000000000000,56.799999999999997,79.799999999999997,264.000000000000000,108.799999999999997,3.900000000000000,46.600000000000001,1.520000000000000,90.799999999999997,53.799999999999997,653.200000000000045,441.000000000000000,135.800000000000011,70.400000000000006,79.799999999999997,155,38794068.0000000
3957,4166,E01004166,Sutton 004B,Sutton 004B,246914.310883669997565,3111.111154378806987,3111.111154382391760,246914.310883783211466,3660,12075.0000000,0.0892857,5.102500000000030,30.451428571428600,1.763333333333360,14.594615384615400,2,0,1,60,611,672,246914.3125000,740742.9375000,740742.9375000,3958,3958,E01004166,,,64.000000000000000,72.000000000000000,61.000000000000000,61.000000000000000,213.000000000000000,210.000000000000000,4.100000000000000,36.000000000000000,4.000000000000000,161.000000000000000,81.000000000000000,686.000000000000000,547.000000000000000,233.000000000000000,233.000000000000000,114.000000000000000,3,740742.9375000
3958,4167,E01004167,Sutton 005D,Sutton 005D,163890.110427825013176,3040.687505933088232,3040.687505938139566,163890.110427894018358,3619,11668.0000000,0.0711806,5.351066666666690,29.816769230769300,1.730666666666690,14.281900452488699,2,0,1,41,534,576,163890.1093750,18027912.0000000,18027912.0000000,3959,3959,E01004167,,,65.599999999999994,79.200000000000003,62.799999999999997,79.200000000000003,237.400000000000006,127.400000000000006,2.800000000000000,41.600000000000001,1.400000000000000,71.000000000000000,50.799999999999997,483.199999999999989,322.800000000000011,89.200000000000003,76.599999999999994,66.200000000000003,110,18027912.0000000
3959,4168,E01004168,Sutton 013E,Sutton 013E,224812.036345539992908,3200.398274357271021,3200.398274361839412,224812.036345596425235,3870,14892.0000000,0.0000000,5.256666666666690,29.733076923077000,1.591111111111130,14.279705882352999,2,0,1,0,573,574,224812.0312500,35745112.0000000,35745112.0000000,3960,3960,E01004168,,,60.666666669999998,82.666666669999998,54.000000000000000,79.333333330000002,253.000000000000000,94.333333330000002,4.033333333000000,44.666666669999998,1.533333333000000,90.333333330000002,70.000000000000000,678.666666699999951,453.333333299999993,120.666666699999993,77.000000000000000,92.000000000000000,159,35745112.0000000
3960,4169,E01004169,Sutton 004C,Sutton 004C,144952.539793789997930,2372.610224571659728,2372.610224577200370,144952.539793802687200,2895,9533.0000000,0.3098107,5.702000000000030,30.496153846153899,2.016666666666700,14.725384615384600,2,0,1,180,381,581,144952.5468750,7537532.5000000,7537532.5000000,3961,3961,E01004169,,,63.750000000000000,75.500000000000000,65.750000000000000,72.250000000000000,243.250000000000000,191.250000000000000,2.450000000000000,42.000000000000000,1.950000000000000,76.000000000000000,45.000000000000000,396.500000000000000,283.750000000000000,198.250000000000000,102.500000000000000,57.750000000000000,52,7537532.0000000
3961,4170,E01004170,Sutton 017B,Sutton 017B,251358.339133334986400,2808.799797653045516,2808.799797648427557,251358.339133387431502,4518,16668.0000000,0.2608696,5.778000000000030,31.496153846153899,1.718888888888920,14.278000000000000,2,0,1,240,670,920,251358.3437500,32425226.0000000,32425226.0000000,3962,3962,E01004170,,,57.666666669999998,76.916666669999998,52.250000000000000,71.500000000000000,315.083333299999993,185.750000000000000,4.325000000000000,54.583333330000002,2.233333333000000,86.583333330000002,59.583333330000002,720.666666699999951,413.333333299999993,175.916666700000007,116.166666699999993,83.416666669999998,129,32425226.0000000
3962,4171,E01004171,Sutton 010A,Sutton 010A,367708.053645820007659,4373.129338328378253,4373.129338331927102,367708.053645754349418,3873,16140.0000000,0.0195036,5.876000000000030,31.284285714285701,1.810000000000020,14.346923076923099,2,0,1,11,552,564,367708.0625000,56259332.0000000,56259332.0000000,3963,3963,E01004171,,,62.000000000000000,83.250000000000000,55.750000000000000,80.000000000000000,244.250000000000000,91.000000000000000,4.550000000000000,43.000000000000000,1.875000000000000,111.500000000000000,68.250000000000000,746.250000000000000,511.250000000000000,124.000000000000000,73.750000000000000,109.250000000000000,153,56259332.0000000
3963,4172,E01004172,Sutton 010B,Sutton 010B,178783.651107599987881,2593.706757444082996,2593.706757443268998,178783.651107633631909,3631,9901.0000000,0.0264817,5.827000000000030,31.390219780219802,1.764444444444470,14.312461538461600,2,0,1,21,771,793,178783.6562500,20023770.0000000,20023770.0000000,3964,3964,E01004172,,,65.000000000000000,74.333333330000002,57.166666669999998,71.666666669999998,309.833333299999993,197.666666700000007,3.133333333000000,53.500000000000000,2.100000000000000,71.666666669999998,48.833333330000002,459.166666700000007,306.333333299999993,122.000000000000000,112.333333300000007,62.000000000000000,112,20023768.0000000
3964,4173,E01004173,Sutton 010C,Sutton 010C,226171.408996284997556,2495.742364058486601,2495.742364061208718,226171.408996100537479,3802,15788.0000000,0.0019455,5.969500000000030,31.419340659340701,1.733333333333360,14.185100961538501,2,0,1,1,512,514,226171.4062500,49305368.0000000,49305368.0000000,3965,3965,E01004173,,,51.750000000000000,82.000000000000000,48.000000000000000,79.250000000000000,313.250000000000000,95.000000000000000,5.575000000000000,55.250000000000000,1.725000000000000,96.750000000000000,65.250000000000000,870.750000000000000,484.500000000000000,244.500000000000000,89.750000000000000,95.250000000000000,218,49305368.0000000
3965,4174,E01004174,Sutton 017C,Sutton 017C,171194.306498460005969,2317.517552537175106,2317.517552532675381,171194.306498393678339,3646,15191.0000000,0.0158730,5.903000000000030,31.350000000000001,1.670000000000030,14.007125000000000,2,0,1,11,681,693,171194.3125000,30986170.0000000,30986170.0000000,3966,3966,E01004174,,,58.250000000000000,75.000000000000000,50.000000000000000,71.000000000000000,397.750000000000000,217.000000000000000,3.475000000000000,69.000000000000000,1.875000000000000,61.000000000000000,41.250000000000000,571.500000000000000,343.250000000000000,100.500000000000000,88.750000000000000,54.000000000000000,181,30986170.0000000
3966,4175,E01004175,Sutton 010D,Sutton 010D,260346.931730704993242,3017.239794952524790,3017.239794951495696,260346.931730761803919,3716,12105.0000000,0.0736994,5.890000000000030,31.156428571428599,1.912500000000020,14.268461538461599,2,0,1,51,640,692,260346.9375000,45300368.0000000,45300368.0000000,3967,3967,E01004175,,,62.500000000000000,87.000000000000000,60.500000000000000,87.000000000000000,234.500000000000000,60.000000000000000,3.400000000000000,41.000000000000000,0.900000000000000,101.500000000000000,61.000000000000000,608.500000000000000,358.000000000000000,101.500000000000000,72.500000000000000,84.000000000000000,174,45300368.0000000
3967,4176,E01004176,Sutton 010E,Sutton 010E,161204.338212244998431,3489.794533780160691,3489.794533776561366,161204.338212290604133,3726,12486.0000000,0.0637636,5.810666666666700,31.425531135531202,1.749259259259290,14.300974358974401,2,0,1,41,601,643,161204.3437500,14508391.0000000,14508391.0000000,3968,3968,E01004176,,,65.500000000000000,77.500000000000000,67.750000000000000,79.000000000000000,223.250000000000000,133.750000000000000,2.225000000000000,38.250000000000000,1.275000000000000,84.000000000000000,45.750000000000000,370.500000000000000,350.000000000000000,172.750000000000000,118.000000000000000,59.000000000000000,90,14508390.0000000
3968,4177,E01004177,Sutton 020C,Sutton 020C,222493.445925325009739,3328.735541110810118,3328.735541107831978,222493.445925319538219,4165,12058.0000000,0.0321888,5.861777777777810,29.866648351648401,1.524444444444470,13.664526315789500,2,0,1,30,901,932,222493.4531250,20246904.0000000,20246904.0000000,3969,3969,E01004177,,,67.500000000000000,79.875000000000000,63.125000000000000,74.625000000000000,265.125000000000000,173.750000000000000,2.775000000000000,45.250000000000000,1.812500000000000,77.125000000000000,50.375000000000000,368.500000000000000,213.750000000000000,184.250000000000000,114.000000000000000,63.000000000000000,91,20246904.0000000
