field_1,LSOA,field_3,field_4,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,ENVIRONMENT_IMPACT_CURRENT,ENVIRONMENT_IMPACT_POTENTIAL,ENERGY_CONSUMPTION_CURRENT,ENERGY_CONSUMPTION_POTENTIAL,CO2_EMISSIONS_CURRENT,CO2_EMISS_CURR_PER_FLOOR_AREA,CO2_EMISSIONS_POTENTIAL,LIGHTING_COST_CURRENT,LIGHTING_COST_POTENTIAL,HEATING_COST_CURRENT,HEATING_COST_POTENTIAL,HOT_WATER_COST_CURRENT,HOT_WATER_COST_POTENTIAL,TOTAL_FLOOR_AREA,JunCURRENT_ENERGY_EFFICIENCY,JunPOTENTIAL_ENERGY_EFFICIENCY,JunENVIRONMENT_IMPACT_CURRENT,JunENVIRONMENT_IMPACT_POTENTIAL,JunENERGY_CONSUMPTION_CURRENT,JunENERGY_CONSUMPTION_POTENTIAL,JunCO2_EMISSIONS_CURRENT,JunCO2_EMISS_CURR_PER_FLOOR_AREA,JunCO2_EMISSIONS_POTENTIAL,JunLIGHTING_COST_CURRENT,JunLIGHTING_COST_POTENTIAL,JunHEATING_COST_CURRENT,JunHEATING_COST_POTENTIAL,JunHOT_WATER_COST_CURRENT,JunHOT_WATER_COST_POTENTIAL,TLSOA_ElecMean,TLSOA_GasMean,TLSOA_PrcnPost2000,TAgePost2000,TAgePre2000,TTotalBldngs,TDay_Jan18,TDay_Jun18,TNit_Jan18,TNit_Jun18,TEfficiency,TPotential_Efficiency,TEfficiencyDiff
3358,E01003530,,,60,82,52,78,243,96,5,43,2,72,72,872,528,107,76,116,60,82,52,78,243,96,5,43,2,72,72,872,528,107,76,4030,15820,0.0041408,20,621,651,5.637321429,30.780625,2.102323232,14.75441667,0,2,0
2800,E01002943,,,68,84,64,81,212,96,3.1,37,1.4,66,66,466,424,167,80,83,68,84,64,81,212,96,3.1,37,1.4,66,66,466,424,167,80,4096,14214,0.0019841,20,625,646,5.639090909,27.21412088,1.35,13.88551471,2,0,1
291,E01000305,,,59.93333333,76.6,54.8,72.13333333,342,202.6,3.666666667,59.13333333,2.166666667,72.4,55.33333333,618.8666667,365.8666667,129.1333333,101.8,74.33333333,59.93333333,76.6,54.8,72.13333333,342,202.6,3.666666667,59.13333333,2.166666667,72.4,55.33333333,618.8666667,365.8666667,129.1333333,101.8,3434,12961,0.0297177,20,653,673,5.643333333,26.58076923,2.182,14.59142857,1,3,3
1282,E01001337,,,71.5,82,70,82.25,186,103.25,2.35,32.75,1.325,57.25,51.25,417,345.75,103.5,75,69.25,71.5,82,70,82.25,186,103.25,2.35,32.75,1.325,57.25,51.25,417,345.75,103.5,75,3079,14304,0.1595745,20,540,561,5.648181818,31.5475,1.4675,15.71933333,1,1,3
1201,E01001254,,,62,82.66666667,57,81.66666667,262.6666667,102.6666667,3.366666667,46.33333333,1.266666667,90.33333333,52,568.3333333,346,106,79.33333333,73.66666667,62,82.66666667,57,81.66666667,262.6666667,102.6666667,3.366666667,46.33333333,1.266666667,90.33333333,52,568.3333333,346,106,79.33333333,3146,12414,0.050505,20,520,541,5.648181818,31.5475,1.4675,15.71933333,1,1,3
1200,E01001253,,,62.71428571,77.71428571,56.57142857,74.28571429,266.1428571,151.2857143,3.628571429,46.57142857,1.971428571,83.14285714,55.57142857,598.8571429,395.1428571,102.5714286,86.85714286,78.28571429,62.71428571,77.71428571,56.57142857,74.28571429,266.1428571,151.2857143,3.628571429,46.57142857,1.971428571,83.14285714,55.57142857,598.8571429,395.1428571,102.5714286,86.85714286,3252,12168,0.142487,20,532,552,5.648181818,31.5475,1.4675,15.71933333,1,1,3
1073,E01001119,,,61.8,84,55.8,81.4,268.8,96.2,3.98,47.4,1.5,68.8,61.4,623,442.6,171.2,74.6,85.4,61.8,84,55.8,81.4,268.8,96.2,3.98,47.4,1.5,68.8,61.4,623,442.6,171.2,74.6,3637,13301,0.0016892,20,831,861,5.657272727,30.68466667,0.818235294,14.545,2,0,1
4251,E01004478,,,57.16666667,76.83333333,47.16666667,68.16666667,291.8333333,154.3333333,6.25,49.83333333,3.233333333,108.3333333,90.16666667,994.3333333,560.8333333,169,124.5,137.3333333,57.16666667,76.83333333,47.16666667,68.16666667,291.8333333,154.3333333,6.25,49.83333333,3.233333333,108.3333333,90.16666667,994.3333333,560.8333333,169,124.5,5489,20435,0.0018416,20,592,613,5.664814815,28.51586081,2.547037037,14.87273965,2,0,1
2549,E01002679,,,52.83333333,76.66666667,48,74.16666667,341.8333333,145.8333333,5.116666667,59,2.416666667,95.66666667,65.5,889.1666667,491.3333333,207.3333333,103.1666667,105.6666667,52.83333333,76.66666667,48,74.16666667,341.8333333,145.8333333,5.116666667,59,2.416666667,95.66666667,65.5,889.1666667,491.3333333,207.3333333,103.1666667,3788,16368,0,20,500,520,5.67,32.122,1.6825,15.15727273,1,1,3
4473,E01004713,,,60.11111111,74.22222222,55.77777778,71.66666667,263,154.5555556,7.833333333,45.77777778,4.777777778,122.6666667,93,1696.333333,1145.444444,160.8888889,117.1111111,214.7777778,60.11111111,74.22222222,55.77777778,71.66666667,263,154.5555556,7.833333333,45.77777778,4.777777778,122.6666667,93,1696.333333,1145.444444,160.8888889,117.1111111,4594,15393,0.027248,20,1001,1031,5.678253968,30.73416667,0.12952381,16.41568513,1,3,2
1778,E01001874,,,64.58823529,76.82352941,63.41176471,78.82352941,343.1176471,192.9411765,2.211764706,60.35294118,1.252941176,43.70588235,35.76470588,387.8235294,267.7058824,101.5882353,84.11764706,47.17647059,64.58823529,76.82352941,63.41176471,78.82352941,343.1176471,192.9411765,2.211764706,60.35294118,1.252941176,43.70588235,35.76470588,387.8235294,267.7058824,101.5882353,84.11764706,2418,9932,0.1898102,20,570,591,5.678994709,31.61755556,1.405333333,16.32594542,1,3,2
1016,E01001060,,,61,80.42857143,57.71428571,79.85714286,265.4285714,115.7142857,3.628571429,46.57142857,1.6,83.42857143,57,627.2857143,432.4285714,122.1428571,74.71428571,83,61,80.42857143,57.71428571,79.85714286,265.4285714,115.7142857,3.628571429,46.57142857,1.6,83.42857143,57,627.2857143,432.4285714,122.1428571,74.71428571,3993,12105,0,20,590,610,5.693535354,30.30662908,0.613995098,14.37785714,2,0,1
2581,E01002714,,,69.42857143,76.28571429,60.57142857,69.42857143,318.8571429,241.1428571,2.485714286,55,1.814285714,48.14285714,43.71428571,352.7142857,272,104.5714286,96.85714286,57.85714286,69.42857143,76.28571429,60.57142857,69.42857143,318.8571429,241.1428571,2.485714286,55,1.814285714,48.14285714,43.71428571,352.7142857,272,104.5714286,96.85714286,3061,12833,0.0024876,20,592,613,5.7025,33.4125,0.220769231,15.55121212,3,3,2
3220,E01003382,,,67.14285714,80.71428571,64.28571429,80,217.7142857,111.8571429,2.771428571,38.42857143,1.428571429,73.57142857,53.28571429,474.7142857,356.4285714,92.71428571,73.85714286,76.14285714,67.14285714,80.71428571,64.28571429,80,217.7142857,111.8571429,2.771428571,38.42857143,1.428571429,73.57142857,53.28571429,474.7142857,356.4285714,92.71428571,73.85714286,3193,12637,0.0028777,20,730,750,5.711111111,31.71358974,1.1425,14.96487179,2,0,1
2199,E01002309,,,49.33333333,84,46.66666667,82,397.6666667,78,6.9,70.33333333,1.966666667,83.66666667,57.66666667,1199,551,120.3333333,63.33333333,91,49.33333333,84,46.66666667,82,397.6666667,78,6.9,70.33333333,1.966666667,83.66666667,57.66666667,1199,551,120.3333333,63.33333333,3773,13682,0.0298063,20,651,671,5.72,27.34347619,1.232363636,12.98944444,0,2,0
3294,E01003457,,,49.2,80.2,46.8,71.8,310.8,136.6,5.76,53.4,2.5,116.8,72.6,1095.6,583.2,172.6,83.8,117.4,49.2,80.2,46.8,71.8,310.8,136.6,5.76,53.4,2.5,116.8,72.6,1095.6,583.2,172.6,83.8,3664,14229,0.0152905,20,653,674,5.75,31.67307692,2.4125,15.5725,2,0,1
2681,E01002818,,,64.53846154,77.92307692,62.38461538,78.15384615,239.1538462,139.5384615,3.553846154,41.76923077,2.030769231,88.23076923,60.53846154,587.9230769,297.1538462,135,133.2307692,88.46153846,64.53846154,77.92307692,62.38461538,78.15384615,239.1538462,139.5384615,3.553846154,41.76923077,2.030769231,88.23076923,60.53846154,587.9230769,297.1538462,135,133.2307692,5643,12041,0.0123305,20,1592,1622,5.760406746,29.9334375,1.154204545,16.70119002,1,3,2
2273,E01002386,,,57.93333333,73.4,53.13333333,67.33333333,326.0666667,221,4.273333333,56.33333333,2.826666667,64.66666667,61.53333333,723.4666667,419.2,172.0666667,123.9333333,75.13333333,57.93333333,73.4,53.13333333,67.33333333,326.0666667,221,4.273333333,56.33333333,2.826666667,64.66666667,61.53333333,723.4666667,419.2,172.0666667,123.9333333,3882,14453,0.09375,20,643,664,5.763333333,29.2,0.074,14.82444444,0,2,0
1792,E01001888,,,69.57142857,80.71428571,66,79.57142857,181.5714286,106.1428571,3.457142857,31.85714286,1.942857143,99.57142857,67.28571429,570.4285714,394.8571429,106.2857143,97.85714286,108.7142857,69.57142857,80.71428571,66,79.57142857,181.5714286,106.1428571,3.457142857,31.85714286,1.942857143,99.57142857,67.28571429,570.4285714,394.8571429,106.2857143,97.85714286,3518,13609,0.0015129,20,712,742,5.770634921,32.01943791,2.390740741,15.67978836,3,1,2
2587,E01002720,,,71.375,78.25,71.25,80.125,189.25,132.125,2.2875,33.25,1.475,53.875,47.5,398.5,280.125,95,84.5,66.625,71.375,78.25,71.25,80.125,189.25,132.125,2.2875,33.25,1.475,53.875,47.5,398.5,280.125,95,84.5,2609,8945,0.2272727,20,762,783,5.793777778,33.00490196,3.008796296,15.35545455,3,3,2
2201,E01002311,,,63,86.5,57.5,86,275,79.5,3.5,48.5,1.1,75.5,51.5,604.5,375.5,97,67,72.5,63,86.5,57.5,86,275,79.5,3.5,48.5,1.1,75.5,51.5,604.5,375.5,97,67,3498,12104,0.0289436,20,671,691,5.796666667,27.29320635,1.222484848,12.96296296,0,2,0
3021,E01003170,,,62,77.4,57.6,77.2,290.8,147.4,3.02,51.6,1.54,71.2,50,498.6,292.2,111,92.6,67.2,62,77.4,57.6,77.2,290.8,147.4,3.02,51.6,1.54,71.2,50,498.6,292.2,111,92.6,3909,17269,0.0391414,20,761,791,5.81,32.43666667,2.443333333,15.24090909,2,0,1
1954,E01002056,,,55.33333333,71.66666667,54.33333333,76.33333333,389.6666667,201.3333333,2.666666667,68,1.4,56,35.66666667,420.6666667,202,170,170,44,55.33333333,71.66666667,54.33333333,76.33333333,389.6666667,201.3333333,2.666666667,68,1.4,56,35.66666667,420.6666667,202,170,170,3073,10761,0.0628931,20,702,722,5.815,31.03923077,2.754444444,15.02454545,0,3,0
4046,E01004259,,,70.5,79.75,70.5,83,202,121,1.925,35.25,1.125,50.25,40.5,337.25,196.25,90.25,86.25,53.5,70.5,79.75,70.5,83,202,121,1.925,35.25,1.125,50.25,40.5,337.25,196.25,90.25,86.25,2832,8562,0.0246305,20,852,892,5.815416667,33.0503125,1.421472222,14.95969192,3,2,2
2950,E01003097,,,60.5,74,57.25,75.25,293.25,176.25,2.95,51.75,1.65,62,42.25,495.75,266.25,110,111.75,55.25,60.5,74,57.25,75.25,293.25,176.25,2.95,51.75,1.65,62,42.25,495.75,266.25,110,111.75,2540,9903,0.0026525,20,612,642,5.816666667,31.21,1.307142857,16.30444444,2,3,2
2980,E01003129,,,66.33333333,76.66666667,65,79,252.3333333,149.3333333,2.066666667,44.33333333,1.266666667,47.33333333,37.66666667,373.6666667,224.6666667,84.66666667,85,49.66666667,66.33333333,76.66666667,65,79,252.3333333,149.3333333,2.066666667,44.33333333,1.266666667,47.33333333,37.66666667,373.6666667,224.6666667,84.66666667,85,3297,11481,0.0140845,20,811,841,5.816666667,31.21,1.307142857,16.30444444,3,3,2
3706,E01003896,,,60.42857143,73.71428571,51.14285714,67.57142857,291.2857143,187.4285714,3.914285714,53.57142857,2.428571429,85.57142857,58.14285714,599.2857143,424.1428571,123.2857143,95.28571429,76.14285714,60.42857143,73.71428571,51.14285714,67.57142857,291.2857143,187.4285714,3.914285714,53.57142857,2.428571429,85.57142857,58.14285714,599.2857143,424.1428571,123.2857143,95.28571429,3789,13321,0.0567537,20,742,782,5.819833333,31.3475,2.159222222,15.74341117,1,3,3
1155,E01001206,,,59.5,69.5,47,59.5,356.5,257,4.2,61,2.95,56,56,640,427.5,118.5,105.5,67.5,59.5,69.5,47,59.5,356.5,257,4.2,61,2.95,56,56,640,427.5,118.5,105.5,2726,5834,0.0322581,20,622,642,5.8275,30.63133333,1.6575,15.68636364,1,3,3
2707,E01002844,,,64.875,71.75,62.75,71.125,275.75,202.875,4.1,47.5,3.2625,70.5,63.625,780.125,693,130.875,107.25,137.5,64.875,71.75,62.75,71.125,275.75,202.875,4.1,47.5,3.2625,70.5,63.625,780.125,693,130.875,107.25,5755,15305,0.0214823,20,901,931,5.82875,31.662,0.775454545,16.79795455,1,3,2
497,E01000519,,,64.33333333,76.41666667,65.5,79.75,278.75,181.3333333,2.825,49.58333333,1.425,52.08333333,42.66666667,468.8333333,296.6666667,146.3333333,102.9166667,57.75,64.33333333,76.41666667,65.5,79.75,278.75,181.3333333,2.825,49.58333333,1.425,52.08333333,42.66666667,468.8333333,296.6666667,146.3333333,102.9166667,3543,15608,0.0031008,20,521,542,5.83,27.23466667,1.7025,14.60933333,1,1,3
590,E01000621,,,45.5,73.75,44.25,66.5,381,206.5,4.8,66.5,2.475,56.5,53.75,999,485.75,169.25,81,72,45.5,73.75,44.25,66.5,381,206.5,4.8,66.5,2.475,56.5,53.75,999,485.75,169.25,81,3839,16786,0.0211132,20,530,550,5.833166667,31.1175,1.923958333,15.82879437,1,3,3
4135,E01004357,,,55.5,77.75,48.5,73.25,290.5,132.5,5.075,51.25,2.375,84.75,71.75,891.25,615.75,120.5,74,105.25,55.5,77.75,48.5,73.25,290.5,132.5,5.075,51.25,2.375,84.75,71.75,891.25,615.75,120.5,74,4118,18111,0.0183028,20,760,781,5.842,29.24466667,2.364305556,14.59642857,0,2,0
4172,E01004394,,,63.2,75.2,60.6,77.6,287.8,164.8,2.44,50.8,1.4,45.2,36,432.6,257,88.2,76.4,47.2,63.2,75.2,60.6,77.6,287.8,164.8,2.44,50.8,1.4,45.2,36,432.6,257,88.2,76.4,2765,11178,0.0747198,20,821,861,5.849928571,31.11595238,2.839027778,14.27772436,0,3,2
2576,E01002709,,,74.5,77.5,65.25,69.5,195.5,171.5,2.6,38.5,2.275,73.75,52.75,286,250.5,147.25,134.5,66.25,74.5,77.5,65.25,69.5,195.5,171.5,2.6,38.5,2.275,73.75,52.75,286,250.5,147.25,134.5,3463,6008,0.4444444,20,641,671,5.85,33.39,0.262307692,15.63909091,3,3,2
1055,E01001100,,,67.6,76.2,66.2,75.8,222.2,158.2,2.86,39,1.82,70.2,49.4,476.8,354.6,107.4,85,66.6,67.6,76.2,66.2,75.8,222.2,158.2,2.86,39,1.82,70.2,49.4,476.8,354.6,107.4,85,3817,17068,0.0504886,20,591,621,5.856068376,29.61416667,0.81225,13.36019608,2,0,1
1288,E01001343,,,61.5,79.5,57,78.5,274.5,124,3.35,48.5,1.5,72,51,482,360.5,195,81.5,69,61.5,79.5,57,78.5,274.5,124,3.35,48.5,1.5,72,51,482,360.5,195,81.5,3716,16994,0.0041322,20,634,654,5.864285714,31.02,2.0025,15.77153846,1,1,3
1287,E01001342,,,56.5,82,50.75,76.5,355.5,149.25,3.8,60.75,1.7,76.25,55.25,670,398,132.5,81.25,74.25,56.5,82,50.75,76.5,355.5,149.25,3.8,60.75,1.7,76.25,55.25,670,398,132.5,81.25,3842,16431,0.030581,20,514,534,5.864285714,31.02,2.0025,15.77153846,1,1,3
2927,E01003074,,,65.625,73.5,65.25,75,241.625,173.25,2.4,41.75,1.6625,57.375,43.625,436.625,298.125,87,87.5,57,65.625,73.5,65.25,75,241.625,173.25,2.4,41.75,1.6625,57.375,43.625,436.625,298.125,87,87.5,2767,11230,0.0648148,20,663,693,5.87,32.45,2.508333333,15.646,2,3,2
2951,E01003098,,,68.16666667,82.16666667,63.83333333,81.16666667,187,92.83333333,3.35,33.16666667,1.583333333,85.83333333,69.16666667,561.1666667,349.8333333,106.6666667,85.5,101.5,68.16666667,82.16666667,63.83333333,81.16666667,187,92.83333333,3.35,33.16666667,1.583333333,85.83333333,69.16666667,561.1666667,349.8333333,106.6666667,85.5,2717,10368,0.0015106,20,711,732,5.873333333,31.12294118,1.310879121,15.92090643,3,0,2
1243,E01001297,,,67.2,75,65,73.8,232.8,173.2,2.44,41,1.64,50.8,43.4,434,376.2,82.8,70.4,58,67.2,75,65,73.8,232.8,173.2,2.44,41,1.64,50.8,43.4,434,376.2,82.8,70.4,3466,16050,0.0037523,20,760,781,5.880208333,32.522625,1.635,14.7738125,1,1,3
3670,E01003859,,,63.6,81.4,57.8,78.4,218.2,104,4.5,38.4,2.06,104.6,72.4,734.4,487,140.8,89,114.6,63.6,81.4,57.8,78.4,218.2,104,4.5,38.4,2.06,104.6,72.4,734.4,487,140.8,89,4576,18664,0.0173776,20,664,694,5.889080808,32.8716299,1.984166667,14.47674603,1,1,3
3616,E01003804,,,60.33333333,75.66666667,55.55555556,74.33333333,278.1111111,151,3.833333333,49.11111111,2.122222222,73.88888889,58.55555556,646.1111111,395.3333333,122.8888889,99.77777778,82.88888889,60.33333333,75.66666667,55.55555556,74.33333333,278.1111111,151,3.833333333,49.11111111,2.122222222,73.88888889,58.55555556,646.1111111,395.3333333,122.8888889,99.77777778,3764,15228,0.0609756,20,661,682,5.889185185,33.0619232,2.12,14.3852381,1,3,3
3217,E01003379,,,65.6,74.8,67.6,72.6,233.8,192.8,2.5,40.4,2.18,56.8,45.4,532.8,355,106,81,55.8,65.6,74.8,67.6,72.6,233.8,192.8,2.5,40.4,2.18,56.8,45.4,532.8,355,106,81,3044,10700,0.0266667,20,591,612,5.89,31.34538462,1.674444444,14.70866667,2,0,1
3966,E01004174,,,58.25,75,50,71,397.75,217,3.475,69,1.875,61,41.25,571.5,343.25,100.5,88.75,54,58.25,75,50,71,397.75,217,3.475,69,1.875,61,41.25,571.5,343.25,100.5,88.75,3646,15191,0.015873,20,551,581,5.903,31.35,1.67,14.007125,2,0,1
1835,E01001931,,,71.16666667,79.5,65.66666667,78.5,257,160.1666667,2.666666667,44.83333333,1.516666667,57.66666667,43,355.3333333,236,114.5,98.83333333,58.33333333,71.16666667,79.5,65.66666667,78.5,257,160.1666667,2.666666667,44.83333333,1.516666667,57.66666667,43,355.3333333,236,114.5,98.83333333,2657,10327,0.0666667,20,622,643,5.903571429,32.68,1.893333333,15.395,3,1,2
3234,E01003396,,,63,83.66666667,57,80.66666667,234.3333333,87.66666667,3.833333333,41.33333333,1.466666667,90,60.33333333,652.3333333,444,109.3333333,71,93,63,83.66666667,57,80.66666667,234.3333333,87.66666667,3.833333333,41.33333333,1.466666667,90,60.33333333,652.3333333,444,109.3333333,71,3084,13736,0.0202952,20,663,693,5.9125,30.56961538,1.306111111,15.17388889,2,0,1
26,E01000031,,,66.16666667,83.83333333,62.33333333,83,236.8333333,101.3333333,3.116666667,41.33333333,1.233333333,74.5,52,534.3333333,336.5,107.3333333,75.33333333,74.5,66.16666667,83.83333333,62.33333333,83,236.8333333,101.3333333,3.116666667,41.33333333,1.233333333,74.5,52,534.3333333,336.5,107.3333333,75.33333333,3952,15629,0.0156006,20,632,652,5.912857143,28.68785714,3.032777778,13.94764706,0,2,0
1128,E01001177,,,60.33333333,78.33333333,55.33333333,75.66666667,270.5,130.1666667,3.833333333,49.33333333,1.8,82.66666667,59.83333333,633,439,120.3333333,78.66666667,77.83333333,60.33333333,78.33333333,55.33333333,75.66666667,270.5,130.1666667,3.833333333,49.33333333,1.8,82.66666667,59.83333333,633,439,120.3333333,78.66666667,3101,12645,0.0699301,20,711,732,5.921313131,31.96076923,2.250185185,14.51460317,2,0,1
2358,E01002475,,,67.33333333,75.66666667,66.33333333,75.66666667,224.6666667,159.6666667,2.9,39.33333333,1.966666667,73.33333333,51.66666667,516.3333333,431,107,87,72.33333333,67.33333333,75.66666667,66.33333333,75.66666667,224.6666667,159.6666667,2.9,39.33333333,1.966666667,73.33333333,51.66666667,516.3333333,431,107,87,4095,15351,0.0389105,20,631,651,5.922857143,28.68554167,1.430833333,14.65542857,1,1,3
2473,E01002601,,,64.75,83.75,60.125,78.125,254,121.25,3.4875,44,1.5875,72.75,58.25,586.25,410.5,125.625,76.25,84.5,64.75,83.75,60.125,78.125,254,121.25,3.4875,44,1.5875,72.75,58.25,586.25,410.5,125.625,76.25,3535,11318,0.383792,20,532,553,5.923333333,28.31875,1.67,13.69133333,1,1,3
3970,E01004178,,,51.23076923,75.07692308,52.38461538,72.46153846,390.6923077,214.4615385,3.276923077,66.92307692,1.830769231,51.76923077,41.92307692,655.9230769,318,151.1538462,92.30769231,54.76923077,51.23076923,75.07692308,52.38461538,72.46153846,390.6923077,214.4615385,3.276923077,66.92307692,1.830769231,51.76923077,41.92307692,655.9230769,318,151.1538462,92.30769231,4312,12980,0.06,20,691,712,5.944888889,29.77285714,1.417222222,13.55438121,2,0,1
919,E01000962,,,64.71428571,78.57142857,62.71428571,78.21428571,223.9285714,129.2857143,3.392857143,39.21428571,1.9,84,60.85714286,607.9285714,295.5714286,122.4285714,102.5714286,85.42857143,64.71428571,78.57142857,62.71428571,78.21428571,223.9285714,129.2857143,3.392857143,39.21428571,1.9,84,60.85714286,607.9285714,295.5714286,122.4285714,102.5714286,2914,12034,0.0113507,20,681,701,5.95,30.95375,0.731666667,16.91352941,1,1,2
1406,E01001468,,,62.75,79.25,56.75,77.75,266.75,125.25,4.2,46.25,2,91.25,68,650.25,427.5,173,95.5,98.5,62.75,79.25,56.75,77.75,266.75,125.25,4.2,46.25,2,91.25,68,650.25,427.5,173,95.5,4017,17174,0.0860585,20,660,680,5.955,30.20733333,1.538571429,14.22516807,0,2,0
3284,E01003447,,,67.6,77.4,65.8,78,216.2,138.6,2.56,38,1.54,68.2,50.8,438.2,309.4,96.8,85,65.6,67.6,77.4,65.8,78,216.2,138.6,2.56,38,1.54,68.2,50.8,438.2,309.4,96.8,85,3140,8937,0.0154278,20,631,652,5.962,32.55166667,1.9525,15.00692308,2,0,1
3420,E01003597,,,67,76.5,65.5,80,244,146.5,2.1,43,1.25,61,40,366,232,87,80,49.5,67,76.5,65.5,80,244,146.5,2.1,43,1.25,61,40,366,232,87,80,3195,13899,0.0021552,20,482,503,5.963095238,30.47156863,0.035352564,15.3756178,0,3,2
3236,E01003398,,,67.66666667,79.08333333,60.08333333,73.25,283.25,195.1666667,3.283333333,48.91666667,1.916666667,74.5,55,518.5,377.8333333,108.25,89,77.25,67.66666667,79.08333333,60.08333333,73.25,283.25,195.1666667,3.283333333,48.91666667,1.916666667,74.5,55,518.5,377.8333333,108.25,89,3540,15056,0.046729,20,521,542,5.967121212,30.78897436,1.681111111,15.15784722,2,0,1
617,E01000648,,,65.75,82,61,80,225.25,105.5,3.3,39.5,1.55,79.5,55.75,560.75,408.75,100.25,76.75,83.5,65.75,82,61,80,225.25,105.5,3.3,39.5,1.55,79.5,55.75,560.75,408.75,100.25,76.75,4195,17807,0.0428571,20,520,540,5.971442857,30.43171429,2.333412121,14.88277367,2,0,1
1555,E01001629,,,72.16666667,81.16666667,70.83333333,80.33333333,175,111.6666667,2.483333333,30.66666667,1.533333333,76.83333333,58.66666667,412.6666667,393.5,100.5,71.33333333,79.5,72.16666667,81.16666667,70.83333333,80.33333333,175,111.6666667,2.483333333,30.66666667,1.533333333,76.83333333,58.66666667,412.6666667,393.5,100.5,71.33333333,2850,8217,0.260771,20,730,751,5.977777778,31.22560784,2.239909091,14.10114286,3,2,2
1744,E01001839,,,76,80,77,81,138,111,1.8,24,1.5,114,57,272,239,100,101,76,76,80,77,81,138,111,1.8,24,1.5,114,57,272,239,100,101,3794,9047,0.2352941,20,870,891,6.01,33.32720833,1.050769231,15.79059524,3,2,2
2899,E01003045,,,76,85,74,82,124,74,2.6,22,1.6,109,78,413,417,107,107,121,76,85,74,82,124,74,2.6,22,1.6,109,78,413,417,107,107,3084,10471,0.3744799,20,730,751,6.035,32.56714286,1.402307692,16.80733333,3,0,2
2923,E01003070,,,65.5,76.5,62,76,241.5,156.5,2.925,42.75,1.675,70,51,496.75,331.75,101,89.5,71.5,65.5,76.5,62,76,241.5,156.5,2.925,42.75,1.675,70,51,496.75,331.75,101,89.5,2901,10138,0.0158959,20,580,620,6.046,34.195,1.643846154,15.22571429,2,0,1
3475,E01003657,,,61,82.66666667,55.83333333,81.66666667,263.1666667,96.83333333,4.15,46.33333333,1.5,96.66666667,58.33333333,690.1666667,389,115.5,71.33333333,90,61,82.66666667,55.83333333,81.66666667,263.1666667,96.83333333,4.15,46.33333333,1.5,96.66666667,58.33333333,690.1666667,389,115.5,71.33333333,3858,14326,0.0555556,20,580,610,6.046,28.87571429,2.020909091,13.83333333,0,2,0
1834,E01001930,,,54,73.66666667,48.33333333,70.33333333,289,158,6.833333333,50,3.233333333,94.33333333,83.33333333,1198,710,186.3333333,91.33333333,137,54,73.66666667,48.33333333,70.33333333,289,158,6.833333333,50,3.233333333,94.33333333,83.33333333,1198,710,186.3333333,91.33333333,3493,16168,0.2141256,20,643,664,6.047142857,32.61,1.258888889,15.55,1,3,3
1682,E01001768,,,69.75,78.875,67.5,78.625,214.625,151.25,3.025,37.375,1.7625,75.75,55.25,507.625,319.375,105.125,105.5,81.875,69.75,78.875,67.5,78.625,214.625,151.25,3.025,37.375,1.7625,75.75,55.25,507.625,319.375,105.125,105.5,2952,12404,0.0777202,20,710,731,6.048333333,31.882,2.476666667,15.53846154,3,2,2
908,E01000951,,,84.75,85.72222222,88.16666667,89.47222222,75.44444444,66.97222222,0.941666667,13.19444444,0.847222222,57.13888889,54.08333333,204.9444444,189.3055556,108.5,107.9444444,79.63888889,84.75,85.72222222,88.16666667,89.47222222,75.44444444,66.97222222,0.941666667,13.19444444,0.847222222,57.13888889,54.08333333,204.9444444,189.3055556,108.5,107.9444444,2420,10132,0.0169205,20,832,862,6.063571429,30.97227778,0.21014652,16.84680986,3,2,2
2833,E01002976,,,55.25,84,50.5,82.25,302.25,79.5,3.95,53.5,1.075,84.25,53.5,666.25,388.5,132.25,70,76,55.25,84,50.5,82.25,302.25,79.5,3.95,53.5,1.075,84.25,53.5,666.25,388.5,132.25,70,3445,14566,0.0168971,20,561,581,6.068875,28.95848901,1.255,13.59892175,2,0,1
2162,E01002271,,,63.25,78.5,54.25,71.25,210,122,12.85,36.75,7.825,207.25,129,2214.75,1502,163.5,129.75,345.75,63.25,78.5,54.25,71.25,210,122,12.85,36.75,7.825,207.25,129,2214.75,1502,163.5,129.75,6572,28629,0.0738007,20,622,643,6.07,28.1325,0.531666667,13.67,0,2,0
4303,E01004530,,,63.14285714,78.85714286,59.42857143,78.28571429,241.7142857,127.2857143,3.614285714,42.14285714,1.657142857,82,59.57142857,588.2857143,361.4285714,154.1428571,99.71428571,82.57142857,63.14285714,78.85714286,59.42857143,78.28571429,241.7142857,127.2857143,3.614285714,42.14285714,1.657142857,82,59.57142857,588.2857143,361.4285714,154.1428571,99.71428571,2776,11664,0.0871731,20,631,652,6.0705,30.07538462,1.58125,15.16055556,2,0,1
4002,E01004212,,,70,75,67.5,74.5,196.5,154.25,2.4,34.5,1.95,63.5,57.25,400,313.5,101.75,102.5,73,70,75,67.5,74.5,196.5,154.25,2.4,34.5,1.95,63.5,57.25,400,313.5,101.75,102.5,2388,7457,0.4055391,20,503,524,6.08,33.259375,1.718777778,15.50927273,3,3,2
